WikidataQuery;RetrievalDate;item;itemLabel;publication_date;type;typeLabel;published_in;published_inLabel;main_subject;main_subjectLabel;depicts;depictsLabel;publisher;publisherLabel;full_work_available_at_URL;author;authorLabel;LCCN
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q1189960;Denver Art Museum;http://www.wikidata.org/entity/Q42757690;forged document;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q160236;Metropolitan Museum of Art;http://www.wikidata.org/entity/Q1756454;art theft;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117310676;Art Stolen by Nazis Goes to Auction;2014-02-02T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q164746;The Wall Street Journal;http://www.wikidata.org/entity/Q7318;Nazi Germany;http://www.wikidata.org/entity/Q55674246;Gustav Kirstein;;;https://www.wsj.com/articles/SB10001424052702303973704579355161451467386;http://www.wikidata.org/entity/Q52004798;Mary Lane;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q329525;criminal charge;http://www.wikidata.org/entity/Q97977177;Douglas Latchford;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q657415;Cleveland Museum of Art;http://www.wikidata.org/entity/Q113582194;Emma C. Bunker;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q1189960;Denver Art Museum;http://www.wikidata.org/entity/Q1756454;art theft;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q17310301;bill of indictment;http://www.wikidata.org/entity/Q42757690;forged document;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q1553390;United States Department of Justice;http://www.wikidata.org/entity/Q113582194;Emma C. Bunker;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q11231;United States Department of Homeland Security;http://www.wikidata.org/entity/Q113582194;Emma C. Bunker;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q186202;Giovanni Battista Tiepolo;http://www.wikidata.org/entity/Q47530987;Julius Böhler Jr.;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117310676;Art Stolen by Nazis Goes to Auction;2014-02-02T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q164746;The Wall Street Journal;http://www.wikidata.org/entity/Q158062;Max Liebermann;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;https://www.wsj.com/articles/SB10001424052702303973704579355161451467386;http://www.wikidata.org/entity/Q52004798;Mary Lane;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117310676;Art Stolen by Nazis Goes to Auction;2014-02-02T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q164746;The Wall Street Journal;http://www.wikidata.org/entity/Q117711749;Summer Evening on the Alster;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;https://www.wsj.com/articles/SB10001424052702303973704579355161451467386;http://www.wikidata.org/entity/Q52004798;Mary Lane;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q118537912;Otto Fröhlich;http://www.wikidata.org/entity/Q654762;Sotheby's;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q654762;Sotheby's;http://www.wikidata.org/entity/Q113582194;Emma C. Bunker;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q119238270;St. Francis of Paola Holding a Rosary, Book, and Staff;http://www.wikidata.org/entity/Q53678062;Sanct Lucas;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q118537912;Otto Fröhlich;http://www.wikidata.org/entity/Q47530987;Julius Böhler Jr.;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q118537538;Robert Herzig;http://www.wikidata.org/entity/Q118537538;Robert Herzig;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q119354807;JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE;;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q266566;Artnet;http://www.wikidata.org/entity/Q63167654;Otto Schulte-Kellinghaus;http://www.wikidata.org/entity/Q83267;crime;;;http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q184840;smuggling;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q1756454;art theft;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q119354807;JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE;;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q266566;Artnet;http://www.wikidata.org/entity/Q3738757;counterfeiter;http://www.wikidata.org/entity/Q83267;crime;;;http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q654762;Sotheby's;http://www.wikidata.org/entity/Q53678062;Sanct Lucas;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);http://www.wikidata.org/entity/Q118537538;Robert Herzig;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q119354807;JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE;;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q266566;Artnet;http://www.wikidata.org/entity/Q1773840;provenance;http://www.wikidata.org/entity/Q83267;crime;;;http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q53678062;Sanct Lucas;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q47530987;Julius Böhler Jr.;http://www.wikidata.org/entity/Q118537538;Robert Herzig;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q329525;criminal charge;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q119354807;JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE;;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q266566;Artnet;http://www.wikidata.org/entity/Q1332286;forgery;http://www.wikidata.org/entity/Q83267;crime;;;http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q42614632;ALIU Final Report;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q53678062;Sanct Lucas;http://www.wikidata.org/entity/Q53678062;Sanct Lucas;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q118534243;Sotheby’s Provenance Disputed in Claim by Heirs for Art Lost in Nazi Era;2023-05-19T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q9684;The New York Times;http://www.wikidata.org/entity/Q119238270;St. Francis of Paola Holding a Rosary, Book, and Staff;http://www.wikidata.org/entity/Q118537538;Robert Herzig;;;https://www.nytimes.com/2023/05/19/arts/design/sothebys-provenance-nazi-art.html;http://www.wikidata.org/entity/Q108443296;Colin Moynihan;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q117318248;Federal charges could lead to deeper scrutiny of Cambodian art in the US;2020-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q2331628;The Art Newspaper;http://www.wikidata.org/entity/Q42757690;forged document;http://www.wikidata.org/entity/Q113582194;Emma C. Bunker;;;https://www.theartnewspaper.com/2020/01/01/federal-charges-could-lead-to-deeper-scrutiny-of-cambodian-art-in-the-us;;;
